#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,"Spotify Track Img","Song Preview"
70,"Try Again","Andy Shauf",34,125,"canadian indie folk, chamber pop, saskatchewan indie","Folk/Acoustic, Pop","The Neon Skyline",2020-01-24,03:48,76,60,38,0,87,0,60,-10,A Major,4,2020-04-07,0Fjy4haCEoFaiJME5pvbgB,"Anti/Epitaph",11B,https://p.scdn.co/mp3-preview/3b0a4ec0edc0cc80a7288284b40d6d7ec3c2ed47?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851d73e2da447b71c1c92a3ad02
71,"Tell Me Tell Me Tell Me","RINSE",10,81,"","","Tell Me Tell Me Tell Me",2020-03-02,04:24,34,85,1,15,44,0,20,-6,C Major,4,2020-04-08,0OPclqrfvull0iYmIqycsm,"RINSE",8B,https://p.scdn.co/mp3-preview/b2499d03dc63191e35452aa134ac875fa63ed6d8?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851d507c1863e3e555b56d13805
72,"Beaten Down","Sharon Van Etten",0,120,"art pop, chamber pop, indie rock, melancholia, new jersey indie, singer-songwriter","Pop, Rock, Folk/Acoustic","Beaten Down",2020-02-05,04:44,62,45,22,39,20,0,10,-9,A Major,4,2020-04-09,4XQoTwjHncweGETKnty5B5,"Jagjaguwar",11B,,https://i.scdn.co/image/ab67616d000048514218f603c3d6dbdcddc17360
73,"Get to Know You","Tomo Nakayama",32,190,"","","Melonday",2020-04-07,03:52,50,90,2,0,73,10,10,-5,C Major,4,2020-04-10,6LpfuMXJuFc1WQbv9xqizX,"Ricebelly Music",8B,https://p.scdn.co/mp3-preview/7c39de0b51c68f7847f2897b81ea10b1f6421b8f?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048519ad7a53bdc1fc21d56ff96ec
74,"Run","Jesse Markin",0,109,"finnish indie","World/Traditional","FOLK",2019-05-31,04:06,68,74,0,7,70,0,20,-7,F Major,4,2020-04-13,512HAfmaJ2afRGWCLEqMdz,"Vild",7B,,https://i.scdn.co/image/ab67616d0000485142de246e58953bed02506eac
75,"Zalina","Balkan Taksim",27,90,"","","Zalina",2019-02-08,03:45,64,53,65,85,39,0,0,-9,D Major,4,2020-04-14,7LFTVgFCNdNghawWIfN3OX,"Balkan Taksim",10B,https://p.scdn.co/mp3-preview/342576655eba574030344be53e9510890be036f1?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485112660eb51c6a8c5e9b1531ec
76,"Suite No. 2","L'éclair",0,118,"neo-psychedelic, swiss alternative rock","Folk/Acoustic, Rock","Sauropoda",2019-05-24,07:48,70,66,86,89,66,0,10,-12,A#/B♭ Minor,4,2020-04-15,3Mo7v9qNVGTUe1vTKzYqnp,"Beyond Beyond Is Beyond Records",3A,,https://i.scdn.co/image/ab67616d00004851b2b5041c5ae4fd50f70e7a65
77,"Taking On Time","Sinead O Brien",25,158,"crank wave, uk post-punk revival","Rock","Taking On Time",2019-06-14,03:08,46,84,5,0,44,20,10,-7,E Minor,4,2020-04-16,5hhbJGHZNKXahzILSBw3Pf,"Speedy Wunderground",9A,https://p.scdn.co/mp3-preview/fb23a56b1e256f32a64dafcdcbc52a8a8d42d25d?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851f29340f609ad79fb23a160fd
78,"Dystopian Boy","Sólveig Matthildur,Deb Demure",0,120,"icelandic electronic, ","Electronic","Constantly in Love",2019-04-19,05:18,57,73,3,47,50,0,10,-7,D Minor,4,2020-04-18,4O8DpqpD3sjeQD6HO5eQwI,"Artoffact Records",7A,,https://i.scdn.co/image/ab67616d00004851595e48f177f6bedfa1a28bd4
79,"Fall Apart","ellis",16,100,"canadian shoegaze, ontario indie","Rock, Folk/Acoustic","Born Again",2020-04-03,03:48,36,68,6,0,28,0,10,-5,B Major,4,2020-04-20,2U4PvfocZnBBdcOepQnHue,"Fat Possum",1B,https://p.scdn.co/mp3-preview/17161c61846bbf979f42b4bb4094c9db2daf6a34?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851b973e893836f5abe2385eeb5
80,"Life in Quarantine","Benjamin Gibbard",0,97,"","","Life in Quarantine",2020-03-27,02:56,68,9,87,0,41,0,10,-16,B Major,4,2020-04-21,0zNek3Kh9WrKPeJVauR2pn,"Barsuk Records",1B,,https://i.scdn.co/image/ab67616d000048519a30b51989f777c01653c54e
81,"Lockdown Blues","Iceage",15,112,"crank wave, danish alternative rock, danish post-punk, noise pop, noise rock","Rock, Pop","Lockdown Blues",2020-04-02,03:56,26,85,0,0,49,0,10,-4,F#/G♭ Major,3,2020-04-22,1hDRgonnCc4y2KYkPj6GJb,"Escho",2B,https://p.scdn.co/mp3-preview/27c53f6d7f8a20fe21fbaf63c65f1b02cdad5cb0?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851d3c950a32a45064c1e9bcea7
82,"There Will Always Be A Light","Catholic Action",0,126,"scottish indie rock, scottish rock","Rock","Celebrated By Strangers",2020-03-27,04:32,44,41,0,51,23,0,0,-11,G Major,4,2020-04-23,4mLXwIK1uqYtBykDYTEW1E,"Modern Sky UK",9B,,https://i.scdn.co/image/ab67616d0000485125fd74be11e2554ad797d3ca
83,"A Brave New World","Shane Tutmarc",0,130,"","","A Brave New World",2020-03-27,04:29,49,53,19,0,20,0,0,-9,A Minor,4,2020-04-24,0ZWpFhxd8WwTcLVVVBUDYa,"Inverness Recordings",8A,https://p.scdn.co/mp3-preview/a238e1fe1fef499085a277c9d95a32924297a0af?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851f49ded84b72af04021687cb8
84,"Where Do You Go When You Dream?","Woods",13,116,"brooklyn indie, chamber pop, freak folk, indie rock, modern folk rock, neo-psychedelic, noise pop","Rock, Pop, Folk/Acoustic","Where Do You Go When You Dream?",2020-03-03,05:51,68,74,47,1,84,0,30,-8,A Minor,4,2020-04-27,64Vjus3VxOOLZirPEMUtUP,"Woodsist",8A,https://p.scdn.co/mp3-preview/f8fea0d5b1ee443e1ad1b41550264ed3c28799c5?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048514e85b0724d4c9ff421d5c091
85,"Frightful in the Sunlight","Chemtrails",0,180,"london indie","Rock","Frightful in the Sunlight",2020-03-13,03:53,25,94,0,90,25,0,30,-3,D Major,4,2020-04-28,6J2dc8lVgyDyFbhuAQwdDv,"PNKSLM Recordings",10B,,https://i.scdn.co/image/ab67616d00004851a69d42871a0a27cf53d63cee
86,"Off My Mind","Hazel English",0,117,"chill dream pop, oakland indie","Pop, Rock","Wake UP!",2020-04-24,03:38,61,74,1,1,83,0,0,-7,G Major,4,2020-04-29,598ht6tILZF5fseRQzAPyu,"Marathon Artists",9B,,https://i.scdn.co/image/ab67616d000048518a00fcf39a18938818708ed1
87,"Too Late","Washed Out",0,196,"chillwave, indietronica, neo-synthpop","Rock, Pop","Too Late",2020-04-09,04:12,43,87,13,4,56,0,10,-5,G#/A♭ Minor,4,2020-04-30,4YHuPWY3yxGo5eftu1Ixm8,"Sub Pop Records",1A,,https://i.scdn.co/image/ab67616d00004851d6d5e4cdc3c74a937def89a7
88,"Never The Same","STRFKR",0,119,"indie rock, indietronica","Rock, Pop","Future Past Life",2020-04-10,02:32,64,63,34,84,51,0,10,-6,C Major,4,2020-05-01,6qs7hQcuWy47JUnMj6rDG5,"Polyvinyl Records",8B,,https://i.scdn.co/image/ab67616d00004851684a9253478c7cef8a089634
89,"Don't Give Up","Lee Fields & The Expressions",0,175,"afrobeat, funk, soul","World/Traditional, R&B","Don't Give Up",2019-11-25,03:58,46,42,29,0,58,0,10,-6,B Minor,3,2020-05-04,0WJrEXNGMps0HtjeFUvrmM,"Big Crown Records",10A,,https://i.scdn.co/image/ab67616d00004851a04a769e2b457be312f3699b
90,"Birds","Daníel Hjálmtýsson",0,89,"","","Birds",2020-01-03,05:28,12,47,1,20,30,0,10,-10,A Minor,4,2020-05-05,0UqxdjGmVOJm5vXi91wpyZ,"Daníel Hjálmtýsson",8A,,https://i.scdn.co/image/ab67616d000048512c707126231e09f478d16521
91,"Figured Out","ALTA",25,126,"aussietronica","Electronic","Reasons",2019-11-22,04:06,62,52,7,38,13,0,10,-10,B Minor,4,2020-05-06,1LsLhWfo6RXcvFNvWzMWgr,"Soothsayer",10A,,https://i.scdn.co/image/ab67616d000048513310fec4c77a921500e08dde
92,"Who","Black Flowers Cafe",0,135,"","","Who",2020-05-08,03:41,53,87,0,1,74,0,30,-5,D#/E♭ Major,4,2020-05-08,0hs0Exfu0C2AIygsWFIwPS,"Calabrians City Rockers",5B,https://p.scdn.co/mp3-preview/bf91f01e2b78dd5f0fb503ca20638923cbf314dd?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048519d62d92832a263152b6ac811
93,"Just Don't Know","DJ Houseplants",9,118,"","","Just Don't Know",2020-02-14,05:35,66,91,0,57,70,0,0,-6,G Minor,4,2020-05-08,2RtAUG5WEYBSeAXlNZs6Kr,"1118384 Records DK",6A,https://p.scdn.co/mp3-preview/0a663ba4239f3f5377b792c154a4f126a6af591c?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851bd33df02243c37a71ed93b5d
94,"Reverence Falls","Holy Esque",3,127,"scottish indie, scottish indie rock","Rock","CPH",2020-04-17,04:18,31,81,0,5,11,0,0,-6,G Major,4,2020-05-12,4cNDXFsV73M9HPptJNZyyP,"Beyond The Frequency",9B,https://p.scdn.co/mp3-preview/0d93f2a2415e2585f9d93ebeff48d0262b3595d1?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851f40153076adc784f1018de3e
95,"ADMSDP","DJ Python,LA Warman",0,184,"ambient house, float house, fluxwork, outsider house, ","Electronic, Pop","Mas Amable",2020-04-10,11:38,50,72,3,81,49,10,0,-9,A#/B♭ Minor,4,2020-05-13,0NutKF5uD3K8qLmCBNg2ka,"Incienso",3A,,https://i.scdn.co/image/ab67616d000048519b38443c19f3a670aa88b5de
96,"I Love You but Damn","Smokey Brights",0,135,"seattle indie","Rock","I Love You but Damn",2020-04-10,04:31,80,41,18,0,43,0,0,-9,C Major,4,2020-05-15,2YLHrBR7DePZNtul4S5ijK,"Freakout Records",8B,https://p.scdn.co/mp3-preview/464b4380d8010150fc9864a8a28901c35702e2a5?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851d6063b74452d3a2bf42614ca
97,"Autoluminescent","Rowland S. Howard",25,115,"experimental, experimental rock, industrial, no wave, post-punk","Rock","Teenage Snuff Film",1999-00-00,03:25,27,50,2,73,9,0,10,-12,C Major,4,2020-05-18,6aWP8YxvdBQ7oZFDTRyl7V,"Mute",8B,https://p.scdn.co/mp3-preview/8fa5a77d6bb35c75cfde9ba69972062cf481f013?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851bf03d476c3a6c240e38f2ab9
98,"Happy Days!","The Ninth Wave",5,130,"glasgow indie, scottish indie rock","Rock","Happy Days!",2020-05-06,03:28,70,47,8,84,30,0,10,-15,F#/G♭ Major,4,2020-05-19,17dAD8dlFImcxWOLiwNG00,"Distiller",2B,https://p.scdn.co/mp3-preview/6c11f8cf22d9ba1af08983531642a11d2c5cd1cc?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048515675ef05fc446888e0ca68dd
99,"Blood Sisters","Fee Lion",29,120,"dark pop","Pop","Blood Sisters",2019-04-10,04:08,61,81,1,75,35,0,10,-9,A#/B♭ Minor,4,2020-05-21,1QCUjx3gVXEWwR7N0nKzvZ,"645692 Records DK2",3A,https://p.scdn.co/mp3-preview/bd59e10913c6ea02f2ebc4b348eef3ac228f1b01?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851ddb2c70b62792f47144e63e3
100,"A Place Between","Houses of Heaven",0,160,"dark post-punk, dark synthpop","Rock, Pop","Silent Places",2020-05-01,03:30,39,89,0,90,28,0,60,-8,A Major,4,2020-05-21,3hNP6mwuD1T46Pn9bpwtFq,"felte",11B,,https://i.scdn.co/image/ab67616d0000485189c7088ebc0b77204690a497
101,"Ravebomb - Fire Mix","Minimal Violence",0,140,"hard techno","Electronic","Phase One",2020-05-15,04:20,44,100,0,88,11,20,30,-6,G#/A♭ Major,4,2020-05-22,2Liw6LIvEePsLpPwFknhzX,"Tresor Records",4B,,https://i.scdn.co/image/ab67616d000048519cb0de1b26e9fa9df587d109
102,"Someone's Lost Their Goddamn Wallet","MAITA",0,119,"portland indie","Rock","Best Wishes",2020-05-15,04:00,70,64,37,0,63,0,30,-8,C♯/D♭ Major,4,2020-05-25,1aQtOec5qLoIwqs5idEC8b,"Kill Rock Stars",3B,,https://i.scdn.co/image/ab67616d00004851db7cbadd6658fc0ebe1ffd38
103,"Carrion","MYXA,Iain S. Thomas",4,174,"","","Mosca 蠅",2019-10-11,04:22,74,42,16,70,20,10,10,-7,G Major,4,2020-05-26,0ujPuHCNZxBPDqQU5WIojT,"MYXA",9B,https://p.scdn.co/mp3-preview/97767b1e33b8b404a05160b0a5c7bc90010221c1?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851251b28f2503b24fe28852699
104,"The Onely Ones","Lightning Bug",5,180,"countrygaze","Folk/Acoustic","The Onely Ones",2020-03-04,04:58,31,85,1,0,28,0,20,-10,B Major,4,2020-05-27,07773ZiAgjeshqcAMOwwhL,"Fat Possum",1B,https://p.scdn.co/mp3-preview/fe9829168ecf277823a7d2c5b1050ef1f3b45e2b?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851601190bef7451f4b3148322f
105,"Heavy Hands","Hollis",0,163,"","","half-life",2020-02-14,02:52,65,59,43,0,54,0,10,-5,A Minor,3,2020-05-29,1kaMFCFffYaLLnACZty2pY,"Hollis",8A,,https://i.scdn.co/image/ab67616d000048515e9e70254158fbf0e48d6384
106,"I Know It","Chicano Batman",9,91,"la indie, latinx alternative, psychedelic soul, tropical alternativo","Pop, Latin, R&B","Invisible People",2020-05-01,02:31,60,87,11,3,87,10,60,-6,F#/G♭ Minor,4,2020-06-01,7uLJUEnHIbLNyjRltSd1Eg,"ATO Records",11A,https://p.scdn.co/mp3-preview/26d920195c2397c1d074a293e015ff41d46c5591?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851fff131e7a7988d413ceaef8b
107,"Light in the Heart of Our Town","Joensuu 1685",1,122,"","","Light in the Heart of Our Town",2020-05-29,03:47,33,56,0,0,26,0,0,-7,A Major,4,2020-06-02,7An6AI2MS1NpKq5HR2588N,"GEMS",11B,https://p.scdn.co/mp3-preview/2d423fe0d838dc933828acc989869f923b7dd8a4?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048516a4ebd1c26554e8d0338d007
108,"Ne Me Quitte Pas (Don't Leave Me)","Orion Sun",63,90,"alternative r&b, bedroom pop","R&B, Pop","Hold Space For Me",2020-03-27,02:48,62,50,39,1,52,0,10,-6,F#/G♭ Major,4,2020-06-16,7DYkWTA0ckaqm2MFfAIlQr,"Mom+Pop",2B,https://p.scdn.co/mp3-preview/7bbee8ca302f7eb2d956c7a693d3935abdb81151?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851600c6207f4192b69a3df5bd3
109,"Technicolor","Tropea",28,168,"milan indie","Pop","Technicolor",2020-06-05,02:56,67,61,0,22,47,0,30,-7,B Minor,4,2020-06-17,1Lk16ahbVzg4eAbJNgdo9b,"Tropea",10A,https://p.scdn.co/mp3-preview/4dcf8b1564ca471f7e122ebbe6967140fa0e4ec1?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485131f180313e86f5363dc33aaf
110,"Daily Jobs","Bee Bee Sea",0,115,"indie rock italiano, milan indie","Rock, Pop","Daily Jobs",2020-05-01,03:15,33,96,0,0,62,10,30,-4,A#/B♭ Major,3,2020-06-18,0IaVWNREXStD2lNn5W7fq6,"Wild Honey Records",6B,,https://i.scdn.co/image/ab67616d00004851aa94372786a09a017c2e6ec8
111,"Chocolate Souffle","Shabazz Palaces",0,111,"afrofuturism, cascadia psych, experimental hip hop, psychedelic hip hop, seattle hip hop, wonky","R&B, Hip Hop, Electronic","The Don Of Diamond Dreams",2020-04-17,05:01,70,39,26,14,37,10,10,-9,A#/B♭ Major,4,2020-06-19,4i5gbdsbxPzLFrSicoaqXz,"Sub Pop Records",6B,,https://i.scdn.co/image/ab67616d000048511c2b06f1f0ac79eafea16b20
112,"On My Own","Shamir",20,100,"art pop, escape room","Pop","On My Own",2020-06-11,04:11,62,86,1,0,64,0,0,-5,C♯/D♭ Minor,4,2020-06-22,4AE5On9A262Wg8zm3st3De,"Shamir",12A,https://p.scdn.co/mp3-preview/e917d52c6679b6504d9722559370ee640b21b3d4?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851d8c512863904691baac3b5f2
113,"IN IN IN","Zebra Katz",0,126,"escape room, lgbtq+ hip hop, vogue","Pop, Hip Hop","LESS IS MOOR",2020-03-20,03:17,76,70,1,3,23,0,20,-6,A#/B♭ Minor,4,2020-06-23,6s5fztn7rjtRs2gGdP9n7t,"ZFK Records",3A,,https://i.scdn.co/image/ab67616d0000485170e27d49407a6e49e4dfdbcb
114,"Gemini","Princess Nokia",47,80,"alternative r&b, escape room, lgbtq+ hip hop, trap queen","R&B, Pop, Hip Hop","Everything is Beautiful",2020-02-26,03:04,78,57,21,0,91,30,10,-8,D Major,4,2020-06-24,79VKEr51Prtp9dBIEYjJVn,"Platoon",10B,https://p.scdn.co/mp3-preview/274967b72709e7a4b215566d1a0623381fabd3a7?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851f50972190d5fcf7eec01fe38
115,"Temperado Tornado","Baronhawk Poitier",3,134,"","","Temperado Tornado",2020-02-19,04:59,71,76,0,93,61,0,0,-10,G Major,4,2020-06-25,2MXNVUV7VUUVNk5u83CPWK,"Honey Soundsystem Records",9B,,https://i.scdn.co/image/ab67616d0000485102860b9cd5d46c3ab9699c70
116,"I'm not your type (Feat. DoNormaal)","Danny Denial",6,84,"black punk","Rock","Fuck Danny Denial",2020-06-12,04:08,58,76,1,0,45,0,0,-6,G Major,4,2020-06-26,7Ee0seVGmspYbJzZGFgTbe,"Cruisin Records",9B,https://p.scdn.co/mp3-preview/19dde0cec36885604e9041bbcbb8db2d7399198b?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485123a8f01994eed6bba17b9e65
117,"Where Did You Sleep Last Night","Jake Blount",31,102,"black americana, clawhammer banjo, old-time fiddle","Country, Folk/Acoustic","Spider Tales",2020-05-29,03:56,42,32,72,3,39,0,10,-9,E Major,3,2020-06-30,1vCmZCVNwCKw51Q5S8177Z,"Free Dirt Records",12B,https://p.scdn.co/mp3-preview/756271b34f6eb75a2f11f549c23e37e09e9dc109?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851a5e01f090f7e48f93072ff96
118,"Hurt Me","Sibille Attar",0,100,"stockholm indie, swedish indie pop","Pop","Hurt Me",2020-05-08,03:53,42,80,4,0,54,0,20,-5,F Major,4,2020-07-01,029CIWPihb3Qex2R5Uik6C,"PNKSLM Recordings",7B,,https://i.scdn.co/image/ab67616d00004851aa68f6a9cb03e2e12951ca0d
119,"SirLadyMakemFall","Liv.e",0,91,"alternative r&b, experimental hip hop, hypnagogic pop","R&B, Hip Hop, Pop","SirLadyMakemFall",2020-01-21,02:14,59,55,1,67,26,0,10,-12,F Minor,4,2020-07-02,7fZsmhqfXx0aCJgSU0pF3Z,"In Real Life Music",4A,,https://i.scdn.co/image/ab67616d0000485166d45af049726e745b831623
120,"Stop Pretending","Deep Sea Diver",25,104,"indie surf, seattle indie","Rock","Stop Pretending",2020-06-30,03:39,59,77,0,1,57,0,30,-6,B Major,4,2020-07-04,0AAcTPGFz7m1vkLowK12Yj,"High Beam",1B,https://p.scdn.co/mp3-preview/7708e19d126d773a8518ccc9af63df4e6e65cedf?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851be24f2840c8d5e07885c1531
121,"Kyoto","Phoebe Bridgers",0,131,"indie pop, la indie, pov: indie","Pop","Punisher",2020-06-18,03:04,60,74,5,32,49,0,0,-7,B Major,4,2020-07-06,49UDOG8DoBajXTJSTqfRMg,"Dead Oceans",1B,,https://i.scdn.co/image/ab67616d000048513040ca980277cf1445934add
122,"Sandwiches","Gordi",0,124,"australian electropop, australian indie","Pop, Electronic","Our Two Skins",2020-06-26,03:58,70,63,14,0,29,0,30,-6,G Major,4,2020-07-07,63YUo6cSgw7wiXZq8UK4xa,"Jagjaguwar",9B,,https://i.scdn.co/image/ab67616d000048514829b35e1fdc6e51808e2a0e
123,"A Hero's Death","Fontaines D.C.",0,198,"crank wave, irish indie rock, irish post-punk","Rock","A Hero's Death",2020-05-05,04:18,30,92,0,0,44,0,10,-4,D Major,4,2020-07-08,0xJMkGswuHpSxnEDYeqgM2,"Partisan Records",10B,,https://i.scdn.co/image/ab67616d0000485139b142eb9d15a37c05804d78
124,"I'm Not Getting Excited","The Beths",0,180,"auckland indie, bubblegrunge, indie rock, kiwi rock, modern power pop, nz indie","Rock, Pop","I'm Not Getting Excited / Dying to Believe",2020-05-12,02:42,32,86,1,0,42,0,20,-11,G Major,4,2020-07-09,5a9uee34tZIFGAmwlYGp0N,"Carpark Records",9B,,https://i.scdn.co/image/ab67616d00004851a2884a6afcc2cff3048407b8
125,"If They Come for Me in the Morning...","Gabriel Teodros,Aisha Fukushima",0,94,"conscious hip hop, seattle hip hop, ","Hip Hop","What We Leave Behind",2020-06-24,02:56,76,65,7,0,64,20,10,-10,A#/B♭ Minor,4,2020-07-10,7Il3MmuAzCUFqbY3Ww1BTS,"Gabriel Teodros",3A,,https://i.scdn.co/image/ab67616d0000485117c3f1e0f3f95421bec09020
126,"Alive","Petite Noir,Kingdom",0,130,"chamber psych, experimental r&b, south african alternative, south african rock, deconstructed club, grimewave","Folk/Acoustic, Pop, R&B, World/Traditional, Rock","CoeurWorld",2020-04-28,02:26,51,46,8,10,4,0,10,-8,C Major,4,2020-07-13,1C0RqlX4XPT2UqBPmGIITa,"Roya",8B,,https://i.scdn.co/image/ab67616d000048518c94575f35bcec89bbfa92f4
