#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,"Spotify Track Img","Song Preview"
131,"Pursuit","Pixel Grip",33,124,"industrial pop","Pop","ARENA",2021-05-21,03:55,60,75,1,26,35,0,20,-10,B Minor,4,2021-07-20,3XM8YgzPYzu7QLJVDf9TAs,"Feeltrip Records",10A,https://p.scdn.co/mp3-preview/0b1937c48c97985dd86ca76584f6ad7e2bd40ffd?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851bba66a2f0a497298c22fb7f6
132,"Fight Like Ida B & Marsha P","Ric Wilson",29,120,"psychedelic hip hop","Hip Hop","Fight Like Ida B & Marsha P",2020-06-16,03:07,92,50,2,0,59,10,50,-10,A#/B♭ Minor,4,2021-07-21,6j8Gt38Q03oMTSXr8O8WCR,"Free Disco / EMPIRE",3A,https://p.scdn.co/mp3-preview/cd5fb3a29756cc7587e1de3982fa1fad4c0f5213?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485188409bb4205f926fdbfe0260
133,"Jackie","Yves Tumor",0,94,"art pop, escape room, experimental pop, experimental r&b, hypnagogic pop","Pop, R&B","Jackie",2021-06-15,02:56,55,89,0,0,61,0,70,-5,F Minor,4,2021-07-22,1tEePg2AqDdRWLgYovr3yE,"Warp Records",4A,,https://i.scdn.co/image/ab67616d0000485121d47e008203774bfca29434
134,"All That Is True Dies","Hallows",13,111,"modern darkwave","","All That Is True",2021-06-04,03:59,53,90,2,56,19,0,10,-6,C♯/D♭ Major,4,2021-07-24,4tXr5u3CZBhHwpaRppRCBb,"Cold Transmission Music",3B,https://p.scdn.co/mp3-preview/349951f47a41c157f9e207447f0befd334d0169a?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851622b0d3c00ed98f0e00475cc
135,"Pastel Sunrise","Chicano Batman",13,160,"la indie, latinx alternative, psychedelic soul, tropical alternativo","Pop, Latin, R&B","Dark Star b/w Pastel Sunrise",2021-06-30,03:20,55,82,0,85,96,0,10,-7,C Major,4,2021-07-26,27Q7EDo1faucouJUcmpBXt,"ATO Records",8B,,https://i.scdn.co/image/ab67616d00004851808ca6b1b46b9973bbf76495
136,"If Everybody Listened","Polar Noir",11,170,"","","If Everybody Listened",2021-06-04,03:36,45,69,1,5,33,0,0,-6,C Major,4,2021-07-27,5i6j1RlCZzx8obk5P1Hshn,"Polarness",8B,https://p.scdn.co/mp3-preview/4e029632e5f8d27496e3aeffcace7f43d6a82acb?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851959b2cbe8da7f9ea2f6834b0
137,"All My Fish Are Dead","The Vega Bodegas",4,140,"welsh indie","Rock","All My Fish Are Dead",2021-06-25,04:57,58,92,0,0,59,0,10,-4,E Minor,4,2021-07-28,7ig9uk9Kyl5j1E3CTrt2h0,"The Vega Bodegas",9A,https://p.scdn.co/mp3-preview/db6e7d160b489b6f97676548db49d5e8a333379a?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485143722b400872aa2a969185c3
138,"Summertime","The Suburbs",2,140,"minneapolis indie","Rock","Summertime",2021-05-28,03:32,49,68,6,18,45,0,10,-7,G Major,4,2021-07-29,5C7DvkBkmKIcEsZe538jVb,"Suburbs Music",9B,https://p.scdn.co/mp3-preview/be664a28428c857b3f351ad659ee0cc62084e775?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851a1770d863305cd4ea9f60443
139,"Rosie","Mia Day",4,164,"","","Rosie",2021-06-11,03:52,34,64,3,0,35,0,0,-4,E Major,4,2021-07-30,7hpmNt3cvP7u7GgJ5VmPqi,"Mia Day",12B,https://p.scdn.co/mp3-preview/f1ee60ae9a86555a05168c7dab16ede9a5f5350b?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851e45f302b916e3ee07dd8292a
140,"The Disrespect (feat. Rapsody & Sa-Roc)","Khrysis,Rapsody,Sa-Roc",12,84,"alternative hip hop, boom bap, north carolina hip hop, alternative r&b, trap queen, conscious hip hop, spiritual hip hop","Hip Hop, R&B","The Hour of Khrysis",2021-04-20,03:14,72,80,10,0,77,20,10,-7,C♯/D♭ Major,4,2021-08-02,6SqIPhNpXYtO4kvJotnxYn,"Jamla Records",3B,https://p.scdn.co/mp3-preview/99829146fe8ea9ba5b54354edac9474c4808d750?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851b9657214a198300cd3cf7f11
141,"say yes","George Riley,Joe Armon-Jones",0,75,"indie r&b, indie jazz, indie soul, uk contemporary jazz","Jazz, R&B","interest rates, a tape",2021-06-24,04:20,46,41,39,0,21,0,10,-11,F Minor,4,2021-08-03,2s3NFK8O1hOGcJyhoxRJHr,"TRIXXX",4A,,https://i.scdn.co/image/ab67616d00004851d42c94476768bde79a413e06
142,"Sanctuary","K.ZIA",0,138,"indie r&b","R&B","Sanctuary",2021-06-18,03:04,69,27,43,0,46,10,10,-13,C Major,4,2021-08-04,09PnjJyhIkjYcMzV835Wfx,"K.ZIA",8B,,https://i.scdn.co/image/ab67616d00004851ea5b5ed20dc48e6adf112b99
143,"Bed-Stuy is Burning","Skyzoo,Hypnotic Brass Ensemble",33,93,"alternative hip hop, boom bap, brass band, second line, street band","Hip Hop, R&B, Blues","Bed-Stuy is Burning",2021-04-28,05:07,65,95,42,0,65,30,0,-3,C♯/D♭ Major,4,2021-08-05,25m9STwUOibOP20tzgW646,"Mello Music Group",3B,https://p.scdn.co/mp3-preview/4333bc1e7bf868da975f7b9b903b2117e253e066?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048511f98bcd8234679e86703f38e
144,"Black Skin","Jarv Dee,Bad Colours,Stas THEE Boss",10,112,"seattle hip hop","Hip Hop","Black Skin",2021-06-18,02:51,84,64,1,0,96,30,0,-8,F Minor,4,2021-08-07,35LHmePO2iCOvmbl8ywx6w,"1454281 Records DK2",4A,https://p.scdn.co/mp3-preview/b32a03591ec6be94413291e01700b2629935b8ad?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851d2885c70c1d1236f56656cd5
145,"Storm","Shad,pHoenix Pagliacci,George Elliott Clarke",4,97,"canadian hip hop, canadian old school hip hop, conscious hip hop, ","Hip Hop","Storm",2021-06-22,05:41,58,87,1,0,28,10,40,-5,G#/A♭ Major,4,2021-08-09,2cRx7x3ARUhdPvPPavfoC0,"Secret City Records",4B,https://p.scdn.co/mp3-preview/9851e8b5a5d1417fbcc4c95bbe434c55a19c1857?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485195b8b898d15dc00af7e3424f
146,"Superperfection","Film School",0,130,"american shoegaze, dreamgaze, nu gaze, shoegaze","Rock","Superperfection",2021-07-20,03:54,24,95,1,85,38,10,30,-8,F Major,4,2021-08-10,1Sw5DwUjPv3iZttCQpy7Cx,"Sonic Ritual",7B,,https://i.scdn.co/image/ab67616d0000485176cd9823b84a8ea518a20ffb
147,"Sailing Still","Penelope Isles",4,114,"brighton indie, isle of man indie","Rock, World/Traditional","Sailing Still",2021-07-21,05:10,38,53,1,39,20,0,10,-7,A Major,4,2021-08-11,6MMII1M2JQCMio2nKsqaAU,"Bella Union",11B,https://p.scdn.co/mp3-preview/6b3e9b32e2a2fc43cb2b671f96ffaf1116ae9e54?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048510236af0a1a41bfe5a3444578
148,"Dawn Bends","Mac McCaughan",4,118,"gbvfi","Rock","Dawn Bends",2021-07-20,04:04,54,58,2,0,37,0,10,-9,G Major,4,2021-08-12,5izNG3esfCOWzEf5B8fzIA,"Merge Records",9B,https://p.scdn.co/mp3-preview/396b4bfcf72af72fd7a1414a81a77fcf0d7266e2?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048511e679b598eef4da4e5b43af6
149,"Only Love","Tycho,Benjamin Gibbard",22,137,"chillwave, downtempo, electronica, indietronica, intelligent dance music, ","Rock, Electronic, Pop, New age","Only Love",2021-07-13,04:45,62,65,6,18,50,0,10,-10,C Major,4,2021-08-13,21QJJMA4SjQ7qXfTVE7wlw,"Ninja Tune",8B,https://p.scdn.co/mp3-preview/a9c858da0ac83de1f518e35bcc5c1bd966297a91?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485165388e4a28b8d1d7b82bfdab
150,"Metropolitan Boy","Camlann",2,110,"modern darkwave","","Circa 1983",2021-05-21,03:56,57,76,1,7,35,0,0,-5,F Major,4,2021-08-16,2CNS5FTQY0V1IJL0XPSDe9,"Cold Transmission Music",7B,https://p.scdn.co/mp3-preview/c5c4e9e887779a221c729a4c9c6ac77c2c1eba82?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851da8b4db7b402a2fc68a73c28
151,"Tomorrow's Heroine","NNHMN",21,128,"dark post-punk","Rock","Tomorrow's Heroine",2021-07-27,06:28,67,48,2,25,35,0,10,-9,C Major,4,2021-08-17,0NAgoZZPEAiBNyCgTlx0DK,"K-Dreams",8B,,https://i.scdn.co/image/ab67616d00004851989a37203157024a8c570423
152,"How much does the body resist?","Balvanera",18,130,"coldwave, dark post-punk, rock gotico","Rock","Courses of Action",2021-01-22,03:31,53,88,0,88,79,0,10,-7,B Major,4,2021-08-19,1HSd8QiKaJF1tRULryD9wM,"DKA Records",1B,https://p.scdn.co/mp3-preview/73059f482b2e75c98f8b0e728f947f038cfc3bb2?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485103b6c190601e97ae7c8e05ff
153,"Fear (Forever Grey Remix)","Ash Code,Forever Grey",3,138,"dark post-punk, italian gothic, italian post-punk, modern darkwave, modern goth","Rock, New age","Fear",2021-03-19,03:40,58,67,0,61,49,0,20,-8,B Minor,4,2021-08-19,1sgjgJi61qek41eqeCpgSC,"Swissdarknights",10A,https://p.scdn.co/mp3-preview/263b2736a68c366e4d9ecefdcf0a174e3656b2db?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048510be317efd6c61ee78a0f334d
154,"Victim","Nox Novacula",18,148,"dark post-punk, deathrock, modern goth","Rock, New age","Ascension",2021-05-28,03:35,37,96,1,87,14,0,10,-5,C Major,4,2021-08-21,0YbIX5HWjSyp8zZlGxmXHZ,"Manic Depression Records",8B,https://p.scdn.co/mp3-preview/63a658a4c9d77b6088c232e10977c42ed12b4542?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485115e5538f89f829feae011dcf
155,"Rae Street","Courtney Barnett",0,97,"art pop, australian indie, chamber pop, indie pop, indie rock, melbourne indie, noise pop, singer-songwriter","Pop, Electronic, Rock, Folk/Acoustic","Rae Street",2021-07-08,04:31,56,75,0,0,54,0,0,-7,G Major,4,2021-08-23,6u5MwASLtlNlt9f7qUz4c3,"Marathon Artists",9B,,https://i.scdn.co/image/ab67616d000048513f6207e265a12ec9885dea8e
156,"Two Face","L'Rain",25,90,"collage pop","Pop","Fatigue",2021-06-25,04:06,45,95,1,40,65,0,40,-5,F Major,4,2021-08-24,07wJJ64R3oqkQF2zwCWrGZ,"Mexican Summer",7B,https://p.scdn.co/mp3-preview/b9cadb2ac09075c97ef4cefe0d20d48972d1edba?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048519a4abb70eb14cfa88298ff9a
157,"In the Country","La Luz",0,140,"chill dream pop, indie surf, neo-psychedelic","Pop, Rock, Folk/Acoustic","In the Country",2021-06-15,03:20,32,61,20,2,35,0,30,-7,F Major,4,2021-08-25,5WDNpaLcznJ2Q8t5IAKPnZ,"Hardly Art",7B,,https://i.scdn.co/image/ab67616d000048516b6a61be97af23f9ae532c76
158,"Hush","The Marías",23,93,"bedroom pop, la indie","Pop","Hush",2021-04-30,03:01,85,43,7,18,68,0,0,-7,F Minor,4,2021-08-26,04kybb0HCt1uaTBgYkSgwQ,"Nice Life/Atlantic",4A,,https://i.scdn.co/image/ab67616d0000485197c64fe2ca7ca10f0ad3516e
159,"there is a place for you here.","Left at London",22,172,"transpop","Pop","t.i.a.p.f.y.h.",2021-06-04,03:53,41,82,28,0,34,0,10,-6,A Major,4,2021-08-27,0qoN5QNPMw6nbVJpG2uFT7,"Left at London is Gay",11B,https://p.scdn.co/mp3-preview/7217c8dc2ac83b1e6e92ef9259942f5ee9fd8183?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048511359cc4a0aaa6aa6cc780294
160,"Thiante","Wau Wau Collectif",0,99,"experimental jazz","Jazz","Yaral Sa Doom",2021-02-26,03:14,72,51,75,96,43,0,20,-9,D Major,4,2021-08-30,34wsx4QJccmpcswk1h5dhs,"Sahel Sounds",10B,,https://i.scdn.co/image/ab67616d00004851f4844512ce31e81d78fcb993
161,"Locust Laced","Sleigh Bells",0,174,"brooklyn indie, dance-punk, experimental pop, indie rock, indie surf, indietronica, neo-synthpop, noise pop, shimmer pop","Rock, Pop","Locust Laced",2021-07-28,02:30,48,76,0,0,67,0,40,-6,C♯/D♭ Minor,4,2021-09-01,126mJFL1RY3vUN5uKIvKNY,"Lucky Number",12A,,https://i.scdn.co/image/ab67616d00004851e3415f576f1886e946619e8c
162,"Once More For The Ocean","Slothrust",22,164,"bubblegrunge, indie punk","Rock","Once More For The Ocean",2021-06-16,03:37,51,96,1,0,64,10,10,-5,B Minor,4,2021-09-01,4Cvscvb1bbHSsY8lwmSwIQ,"Dangerbird Records",10A,https://p.scdn.co/mp3-preview/4516a9ba69dee4dcbb65afe5b904c9bed23ea89b?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485136eb4f91c633424bd60eb5cb
163,"Harmonizer","Ty Segall",23,88,"bay area indie, garage rock, indie rock, lo-fi, neo-psychedelic, noise pop, noise rock, oc indie","Rock, Folk/Acoustic, Pop, R&B","Harmonizer",2021-08-03,04:48,52,46,5,0,57,0,60,-9,C♯/D♭ Major,4,2021-09-02,54KqCEjTcBYQm3ENeCWpXG,"Drag City Records",3B,https://p.scdn.co/mp3-preview/8301e8b98e52274a4aac166edbc3caeed687bf52?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048512dbc524060a068c542e9e746
164,"Less Like","Hollis",0,126,"","","Less Like",2021-07-16,02:53,77,73,1,0,50,0,10,-7,C Major,4,2021-09-03,5iEvWfUIV8sWCU5thnoXHt,"Tragic Fashion Records",8B,,https://i.scdn.co/image/ab67616d00004851af2d7c846e3a81c1cc755cc8
165,"It's Over","The Halluci Nation,Chippewa Travellers",27,130,"canadian indigenous hip hop, canadian indigenous music, escape room, ottawa rap","Hip Hop, Folk/Acoustic, Pop","One More Saturday Night",2021-07-30,03:44,70,82,0,89,4,0,10,-6,C Major,4,2021-09-06,5oSjYxCTEh81HYUe1Oqfnn,"Radicalized Records",8B,https://p.scdn.co/mp3-preview/db73b1a122d509099b866cfb0484e7c32ce9059f?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851a1bdff1b396363a82c451237
166,"Agüita (Remix) feat. Sampa The Great & Amber Mark","Gabriel Garzón-Montano,Sampa the Great,Amber Mark",0,135,"indie soul, neo r&b, alternative r&b, australian hip hop, conscious hip hop, escape room, zambian hip hop, nyc pop","R&B, Hip Hop, Pop","Agüita EP: I",2021-04-07,03:47,79,76,12,0,56,30,20,-5,G#/A♭ Major,4,2021-09-07,02ps3QEIgayTnN4fu3ndVd,"Jagjaguwar",4B,,https://i.scdn.co/image/ab67616d000048512411a65653e65e56d94c801c
167,"Fire Among Us (feat. Akua Naru)","MACK,Akua Naru",6,85,"jazz rap","Hip Hop","Fire Among Us (feat. Akua Naru)",2021-06-04,03:49,59,52,29,0,50,10,30,-9,A Minor,4,2021-09-08,2BYFjVQJHpfDQQnM3Fk2Dk,"Deposito Zero Studios",8A,https://p.scdn.co/mp3-preview/70c3a85d8962664a5ec6664c0e9c8fa984fe7a75?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048512d1a36d7ccd42c9d7670c5d5
168,"The Life","Mystic",33,95,"","","Cuts For Luck And Scars For Freedom",2021-07-30,03:48,63,73,1,0,73,0,20,-9,C Major,4,2021-09-10,7m8953z6jic9AxnJqGF4AK,"Beautifull Soundworks",8B,https://p.scdn.co/mp3-preview/c4317090eb74f1bd0ee388f3d635c2bb3a020772?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485195f951465f47b0d9abbb224c
169,"Rose Colored Glasses","Chris Carroll",0,85,"","","Rose Colored Glasses",2021-07-02,02:49,63,34,43,7,18,0,10,-14,F Major,4,2021-09-10,4hrif0yPhhYiCtxNGgR5uG,"Raindrop® Sound",7B,https://p.scdn.co/mp3-preview/960d254de7e2967fa7b43ab44a9bf3ce92225299?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851871ed4e707601e9a86bfa5b0
170,"Go Away","Omar Apollo",0,124,"bedroom pop, bedroom soul","Pop, R&B","Go Away",2021-07-08,03:27,63,57,4,0,37,0,40,-8,F Minor,4,2021-09-13,6BXHCHzw706smnLQdCIDUy,"Warner Records",4A,,https://i.scdn.co/image/ab67616d00004851c94fec6a19823e5808f9083e
171,"YaMeFui","Bizarrap,Duki,Nicki Nicole",68,101,"argentine hip hop, pop venezolano, trap argentino, trap latino, urbano latino, trap triste, r&b argentino","Hip Hop, Latin, R&B","YaMeFui",2021-07-28,03:02,79,64,66,0,18,0,20,-5,E Minor,4,2021-09-14,42ahuAFlYGjIGBpVdHcLij,"DALE PLAY Records",9A,https://p.scdn.co/mp3-preview/3b1e703ee7637aabe35afbf63e7cd16f435186a4?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851aa89966e4d984b3b4c4f3fb9
172,"Veneno","La Dame Blanche",29,160,"commons, cuban alternative","New age, Latin","Veneno",2021-07-16,02:32,73,49,4,0,60,20,0,-6,G#/A♭ Major,4,2021-09-15,09qD1snE7hw2IWYCf8BNph,"Nacional Records",4B,https://p.scdn.co/mp3-preview/23506da0404b645a9c5dcc0a1b55f6c17c7963db?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851937e5ada89b3ff1713a452e2
173,"La Perla","Sofia Kourtesis",41,124,"experimental house","Electronic","La Perla",2021-02-02,05:27,63,65,18,93,67,0,10,-11,G Major,4,2021-09-16,4pNlEl7y5pT9f9zFy0oxXb,"Technicolour",9B,https://p.scdn.co/mp3-preview/940fbf5591fe9bf66c28d31770338d27d757ab16?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048511364642018a6ab55e65da8c2
174,"Leaving My Light On","Tres Leches",0,154,"seattle indie","Rock","Leaving My Light On",2021-09-08,03:13,23,82,0,9,45,0,10,-7,G Major,4,2021-09-17,5zvVjpx1Lpc6weRbsIDYq3,"Devil in the Woods",9B,,https://i.scdn.co/image/ab67616d0000485129a2c94890e8738292ab04cd
175,"Fill My Mouth","Goat",32,119,"neo-psychedelic, psychedelic doom, swedish psychedelic rock","Folk/Acoustic, Metal, Rock","Headsoup",2021-08-27,03:01,68,58,11,0,96,0,0,-9,C Major,4,2021-09-20,66pUBIKfX6SpGpUWqR1MXU,"Rocket Recordings",8B,https://p.scdn.co/mp3-preview/767fdc2d118f63ccfe4476a66139c00d542c0a89?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851c89316176ab41316f918563a
176,"Everything and Nothing","The Violent Hearts",1,170,"","","Everything and Nothing",2021-07-23,02:57,36,95,0,78,78,0,20,-6,C♯/D♭ Major,4,2021-09-21,0hDvTwoldylqrwImsqawJt,"Dinner for Wolves",3B,https://p.scdn.co/mp3-preview/c3f8723ad4134ceb219a7f7238dc50b103a49f47?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851f81fe6876a9446746627e907
177,"Coming Home","The Haunted Youth",33,160,"belgian indie","Rock","Coming Home",2021-06-04,04:25,34,87,0,97,42,0,20,-6,E Major,4,2021-09-22,5WF9hYJ9dv5tWQaP9BZbUJ,"Mayway Records",12B,https://p.scdn.co/mp3-preview/a1d6a9bdbbe202e133eebf81c19ce7b9e4ad33db?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485103f0d3f353fde4f944d0adeb
178,"Blue Heaven","Public Service Broadcasting,Andreya Casablanca",22,156,"chamber psych, scottish rock, ","Folk/Acoustic, Rock","Blue Heaven",2021-08-02,04:17,33,55,2,0,11,0,20,-9,D Major,4,2021-09-23,1qLE51kIiyHDW2A1XdRvcP,"Play It Again Sam",10B,https://p.scdn.co/mp3-preview/6ea765b3448c8cc4774d29649faecdedad225245?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851e7b7952471f207a84b66d706
179,"Phoenix (feat. Fleet Foxes & Anaïs Mitchell)","Big Red Machine,Fleet Foxes,Anaïs Mitchell",0,138,"eau claire indie, folktronica, chamber pop, folk, indie folk, indie rock, indietronica, modern rock, seattle indie, singer-songwriter, stomp and holler","Pop, Folk/Acoustic, Rock","Phoenix (feat. Fleet Foxes & Anaïs Mitchell)",2021-07-22,04:15,48,67,45,0,55,0,0,-7,F Major,4,2021-09-24,5fwabfmJtYmNbcNd2ISl3x,"Jagjaguwar",7B,,https://i.scdn.co/image/ab67616d000048518e78977ae36f6fde93a5cdd5
180,"Living Proof","The War On Drugs",0,116,"chamber pop, indie rock, modern rock, philly indie","Pop, Rock","Living Proof",2021-07-19,04:53,60,16,89,17,13,0,10,-14,A Major,4,2021-09-27,6bIXN4xCot0hiEfzl2xFZR,"Atlantic Records",11B,,https://i.scdn.co/image/ab67616d00004851fece4311f4712145a9cbd28c
181,"Ladder","EERA",9,124,"","","Ladder",2021-08-09,03:45,58,69,0,95,73,0,10,-10,B Major,4,2021-09-28,6nZV9QKDHL0DXIbDUOLb0M,"Just Dust Recordings",1B,https://p.scdn.co/mp3-preview/066394291ce359844dc5d791837159814042ab9a?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851fa4898f023fd9ef469530714
182,"Driving to Texas (feat. Phantogram)","Tom Morello,Phantogram",30,80,"modern alternative rock, indietronica, metropopolis, neo-synthpop, shimmer pop","Pop, Electronic, Rock","Driving to Texas (feat. Phantogram)",2021-08-25,05:25,17,42,0,0,7,0,10,-5,F#/G♭ Minor,4,2021-09-29,34nvQQkTsDi41S5YOCu1sX,"Mom+Pop",11A,https://p.scdn.co/mp3-preview/f10809a0ea1f255bd47e8ac2ed26bf3b1f0f542c?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851c1ca123a470bd4a1bdee11b2
183,"Low Era","Geese",21,111,"crank wave","Rock","Low Era",2021-08-24,04:14,55,79,0,0,31,0,10,-6,A#/B♭ Major,4,2021-09-30,0pLDhq4cKCN5xab9Y3Gg04,"Partisan / Play It Again Sam",6B,https://p.scdn.co/mp3-preview/e0980b309bd03786ddfe03ed50cda38f415fe895?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048519be7c95fc0884821b4fb981e
184,"Undone","The Shivas",6,133,"portland indie","Rock","Undone",2021-08-11,04:53,41,75,0,81,43,0,10,-8,A Major,4,2021-10-01,0feD8FwzjsowXBSDk8KCf6,"Tender Loving Empire",11B,https://p.scdn.co/mp3-preview/aa13ad8612454294f4160885afa3fc5d922c0f2b?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851fa839f7fc361409a36eafda8
185,"Reward Points","Cheekface",3,130,"bubblegrunge","Rock","Emphatically Mo' (B-Sides)",2021-09-22,03:25,75,83,7,0,98,0,0,-5,C Major,4,2021-10-04,49ZZByJVQ86OjucDuk1azu,"Alcopop!",8B,https://p.scdn.co/mp3-preview/514c20308fb500140b317ae48ab6c7baccb040ab?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851f4299821a80119a16f7f8341
186,"Love You Good","Rochelle Jordan",36,174,"alternative r&b","R&B","Play With The Changes",2021-04-30,03:53,53,76,1,30,18,0,10,-8,C Major,4,2021-10-05,58WmdSCHCnmlcR89SEoJ3K,"Young Art Records",8B,https://p.scdn.co/mp3-preview/c61819162a614de25c70c7c979a05d025be06899?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851ebc61ee6b5e1462faa9cd9f2
187,"Made A Circle","Moor Mother,Nappy Nina,Maassai,Antonia Gabriela,Orion Sun",0,133,"afrofuturism, experimental hip hop, industrial hip hop, spectra, alternative r&b, bedroom pop","R&B, Pop, Hip Hop","Black Encyclopedia of the Air",2021-09-17,02:47,47,67,11,0,42,20,10,-7,E Minor,4,2021-10-06,6WLLSXgax1NNsAv9P6iH4P,"Anti/Epitaph",9A,,https://i.scdn.co/image/ab67616d0000485157d5c4b488ae0c84e9099bed
188,"Sip Into Something Soft","Hiatus Kaiyote",62,78,"alternative r&b, australian r&b, indie soul, shiver pop","R&B, Pop","Mood Valiant",2021-06-25,01:42,42,63,82,7,34,0,10,-9,E Minor,3,2021-10-07,2iArM3RVo0uupvmg5xqvWE,"Brainfeeder",9A,https://p.scdn.co/mp3-preview/3d92f4f33d9d8f617fade207e94f2c4ff8c0479c?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851da81bffabbcac771ccff4e99
189,"Historia de un Amor","Tracy J",0,100,"","","Historia de un Amor",2020-12-24,02:48,71,32,68,0,39,0,20,-13,D Minor,4,2021-10-08,54muH7sk3TWYJP3rRefSFX,"El Ambiente",7A,,https://i.scdn.co/image/ab67616d0000485152d4d915f938d97c8c8f3099
190,"Tech-Yes","Sean Beaver",0,124,"","","Electric Turtle Dreams",2020-02-29,04:23,66,85,1,80,23,0,10,-12,E Minor,3,2021-10-11,2ExP1Gd4Q3r59VtP5oQR4G,"Sean Beaver Music",9A,https://p.scdn.co/mp3-preview/4407f1cef7e057b403fc8265248f75b6ffd49bde?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851932bebfb466b2ee6b4b7532d
191,"Sorongo","Susana Baca",0,161,"folklore peruano, musica afroperuana, musica criolla","Latin, World/Traditional","Palabras Urgentes",2021-10-08,03:42,75,71,65,0,97,0,10,-6,A#/B♭ Minor,3,2021-10-12,7tWkX19sjhfR70tj1Zvamr,"Real World",3A,,https://i.scdn.co/image/ab67616d000048519cfbfb9217edc1a5d540b138
192,"Macumba de Marea","Quantic,Nidia Gongora",14,133,"downtempo, electronica, latin alternative, nu jazz, nu-cumbia, trip hop, cumbia, cumbia funk","Latin, Electronic, Jazz, Pop","Macumba de Marea",2021-08-03,05:11,55,54,41,0,58,0,20,-7,A Minor,3,2021-10-13,0DsNTh5JZMedxma0cLOPov,"Tru Thoughts",8A,https://p.scdn.co/mp3-preview/ccd4ea75a1be8e4a6a090d0f289fe2d59099bb01?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048511c2b011838adf2a363441ae1
